start	end	text
0	5000	自国は8時になりました。
5000	9000	KBSラジオキリステーションに生放送でお送りしている
9000	14000	お芸術をお送りします。
14000	19000	自国は8時になりました。
19000	23000	KBSラジオキリステーションに生放送でお送りしている
23000	27000	お芸術をお送りしている
27000	30000	KBSラジオキリステーションに生放送でお送りしている
30000	33000	お芸術セッション、パースナリティのお芸術です。
33000	37000	南部弘美です。ここからは新越放送でお聞きの皆さんにも
37000	41000	お付き合いいただきます。どうぞよろしくお願いいたします。
41000	45000	それではここまでに入ってきている最新のニュースをお伝えしましょう。
57000	61000	今日、自票を提出し、政府は持ち回りの閣議で
61000	66000	自任を正式決定しました。事実上の公鉄と見られます。
66000	71000	政府関係者によりますと、公認には自民党の
71000	76000	赤沢両政、成長会長代理を当てる方針ということです。
76000	80000	イスラエル軍が進行する
80000	84000	パレスチナ自治区ガザをめぐって、
84000	88000	パレスチナ摘診者は12日、
88000	92000	ガザ市にあるクッズ病院が燃料と電力の補活のため
92000	96000	機能を停止に落ち行ったと明らかにしました。
96000	100000	また、攻撃を受けたとされる
100000	104000	ガザ最大級のシファ病院では、保育器を
104000	108000	稼働させる電力もなく、30人以上の
108000	112000	ニュージの命が危険にさらされていて、AP通信によりますと
112000	116000	すでに3人が死亡したということです。
116000	121000	ヨナオ市系や市人逮捕系ユーチューバーを
121000	126000	辞賞し、連獄コロアキの名前で活動する
126000	130000	杉田・カズアキ容疑者が名誉基礎の疑いで
130000	134000	逮捕されたことが分かりました。杉田容疑者は
134000	138000	今年9月、路上にいた女性に対し
138000	142000	チケットを店売したという疑いをかけて
142000	146000	撮影した上で、店売や
146000	150000	パパ活女子などの字幕とともに
150000	154000	モザイク加工をしていない動画を投稿。
154000	158000	しかし、操作関係者によりますと、警視庁は
158000	162000	女性がチケットを店売した事実は確認できていないということです。
162000	166000	NHKはきょう大晦日に行われる
166000	170000	公白歌合戦の出場歌手を発表しましたが
170000	174000	ジャニーズ事務所から社名を変更した
174000	178000	スマイルアップの所属アーティストについては
178000	182000	企業を見送りました。
