start	end	text
30000	33080	新型育児コンティー
34840	38280	a
38700	44700	池国は6時になりましたこんばんは公議意識ですこんばんは 南部平民です
44700	51740	tsr雷 achieの上に生放送でお送りしているおいきに1セション本週思 よろしくお願いしますよろしくお願い致します
51740	58940	さていつもは調 step かという間を読んでいたんですが今日も読んでいくんですけれども張機 は長管というか本日の文を読むから
58940	65740	だけではなくて、ちょっと土日、とりあえず日曜日の新聞を読んでみたいと思います。
65740	71940	日曜の各市長官なんですけれども、一面トップはそれぞれいろんな記事が載ってるんですよ。
71940	77940	作家の消費税をかたがわりしている絵本の話とか、絵本出版社の話とか、東京新聞、
77940	83340	朝井新聞は政治資金で増等品を送ってるよっていう調査報道とかね。
83340	89340	三季新聞はロシアを避難、ロシア避難、死脳制限漏れずっていう画像を巡る動きとかいろいろあるんですが、
89340	94340	一面にどの新聞にも載っていた記事がこういったものになります。
94340	96340	タイトルから行きましょうね。
96340	102340	前日新聞、池田大作市市局、公明統計制総化学会名誉会長95歳。
102340	109340	朝井新聞左肩池田大作市市局、東京新聞市一面左肩池田大作市市局、
109340	116340	三季新聞一面真ん中池田大作市市局、総化学会名誉会長公明統計制95歳。
116340	123340	日経新聞は一面の右下に池田大作市市局、総化学会名誉会長95歳。
123340	125340	サブタイトルも結構に変わってるんですけれども、
125340	131340	読売新聞は一面トップでした池田大作市市局95歳総化学会名誉会長ということで、
131340	136340	各市評伝なので大きく人物について迫ったりとか関連記事なので、
136340	140340	政治との関わりなどについて紹介をしたりということになったりしました。
140340	144340	とても大きな扱いに隠しともなっていたという感じでしたね。
144340	147340	ただ、一面トップにしていたのは読売りのみということでした。
147340	149340	6市の中ではね。
149340	151340	ただということで、今日は普段は紹介しないんですけれども、
151340	154340	気になるからということで、取り寄せたのがこちら。
154340	158340	西京新聞の11月19日日曜日版ということで、
158340	161340	西京新聞総化学会の機関してございますけれども、
162340	166340	一面トップ、非常に大きく池田大作先生が寮山へ
166340	171340	物防史上不正室の大指導者、指定ふにを貫き、
171340	174340	世界交付の倉強ということで、
174340	177340	もう1ページ目、2ページ目、3ページ目ということで、
177340	181340	大きな記事がきっと負担と乗ってるということで、
181340	183340	今日の西京新聞も読んだんですが、
183340	185340	大きな扱いであればその後、
185340	189340	総化学会どうしていう効果みたいなことが書かれているという格好になるわけですね。
190340	193340	これが日曜日の動きです。
193340	195340	今日なんですけれども、
195340	198340	今日の各市長目館になりますと、
198340	200340	記事のとまた大きく変わりまして、
200340	203340	毎日の一面トップは、新京の自由侵害、
203340	205340	見解割れ、これね、総化学会のことではなくて、
205340	207340	統一教会の方です。
207340	209340	旧統一教会、解散命令請求をめぐって、
209340	212340	いろんな宗教法でにアンケートを行ったところ、
212340	214340	団体によって意見が分かれていたようということが
214340	217340	紹介されていたということになるんですね。
218340	221340	その左側、内閣指示、最低21%ということで、
221340	225340	毎日新聞が今度土日に行った内閣指示率の調査でも
225340	228340	やはり最低を更新したようということが紹介されていました。
230340	233340	読売新聞の今日の一面トップ、長官、
233340	236340	内閣指示、旧落24%、
236340	240340	自民政権復帰後最低、本社世論調査ということで、
240340	244340	読売新聞の調査でも過去最低を更新し続けているということですね。
244340	247340	先週、富士三慶グループの世論調査で過去最低だったんですけれども、
247340	251340	どんどん避かっているようということが紹介されているということです。
251340	254340	その他、パルシナのニュース、それからガザー、
254340	257340	あるいはイスラエルなどについてのニュースを
257340	260340	トップに持ってくるところも多くありましたが、
260340	263340	それぞれ独自の使命構成になっているということでした。
263340	268340	誘換簿ですね、各市一名はそれぞれ
268340	271340	ユニークな記事構成となっておりまして、
271340	276340	毎日新聞は福岡県警が2人1組でのパトロールを
276340	278340	3人1組にしたチームがあるよと、
278340	280340	そのことによる見落としとかコミュニケーションとか
280340	283340	いろんなもん測るよという取組などを紹介している一方で、
283340	287340	例えば東京新聞は収穫ロボット、ハウスで活躍、
287340	289340	ハウスはビニールハウスですね。
289340	292340	そうしたところロボットが活躍しているという話があったりしたんです。
292340	297340	浅井新聞と毎日新聞には、一面の右側に小さなコラムコーナー、
297340	299340	ミニミニコラムコーナーがありまして、
299340	303340	そこでこの週末にあったことがまとめられていたりするので、
303340	304340	ちょっと紹介しましょうか。
304340	306340	浅井新聞はソリューシというコーナーで、
306340	311340	講座へ仲ばせるカリスマ雪、平和の塔の今後はついて行きます。
311340	312340	ついて行きます。
312340	315340	下田の雪で20年あまり、あげく、副総裁には
315340	317340	公明官房がガンとこき下ろされて、
317340	320340	罪大き五輪、経験したものにしか語り入れぬ
320340	323340	迫力ある送り物構成やの実態と聞いたけれども、
323340	327340	仮にも知事、事実五輪でうやむやにできる話ではなく、
327340	329340	そうしてのことが書かれている。
329340	332340	この週末にあった政治とか、
332340	335340	あるいは他の人も巡っている発言、
335340	338340	あるいは瞬時の撤回、その動きなどについても紹介されています。
338340	341340	この辺りのティション、ニュースのコーナーでも伝えますね。
341340	345340	毎日新聞の同じく、近次編編というミニミニコラムのコーナーでは、
345340	347340	内閣指示率またも下落。
347340	349340	生物散落の自認外出が、
350340	354340	最低の21%気になる長田町の関納といったなし方で、
354340	356340	政権の状況などを売れ行きつつ、
356340	359340	総家学会の名誉会長池田大作司が指挙、
359340	362340	正解に対しても大きな存在感を示す。
362340	365340	事故連立にどうの遠慶をもたらすかということで、
365340	367340	短期的にはわからないけれども、
367340	370340	中長期的にどうなるんだろうね、ということが書かれたりしていてます。
370340	372340	こうしたようなところも含めて、
372340	373340	いろいろ動きがあったので、
373340	375340	ちょうど伝えていきたいと思います。
375340	377340	この後は冊進のニュースをお伝えする
377340	379340	デイリーニューセッションです。
389340	392340	ねえ、DBSポッドキャストの好きなところ、10個言って。
392340	394340	お笑いからニュースまで幅広い、
394340	397340	100タイトル以上、あの有名タレントも参加。
397340	399340	ここでしか聞けない番組がある。
399340	401340	過去のアーカイブが聞ける。
401340	403340	しかも無料。それから、
403340	405340	聞くと元気になる。
405340	407340	あなたの好きがきっと見つかる
407340	409340	DBSポッドキャストで検索。
410340	412340	この時間は、
412340	414340	毎日新聞社
414340	417340	日本財団の提供でお送りします。
435340	437340	DBSラジオキーシテーションに
437340	439340	生放送でお送りしている
439340	441340	オニウェチキセッション。
441340	443340	最新のニュースをお送りする
443340	445340	デイリーニューセッション。
445340	447340	まずはこちらのニュースからです。
465340	467340	お送りを発信したのは
467340	469340	生協分離の観点から問題だ
469340	471340	などと指摘されていることについて、
471340	473340	松野官房長官はきょう、
473340	475340	岸田総理が
475340	477340	個人としての頂疑を示したものと
477340	479340	説明しました。
479340	481340	また、過去に
481340	483340	総理大臣が
483340	485340	宗教団体の幹部に頂疑を示した例が
485340	487340	あったかとわれると、
487340	489340	去年12月
489340	491340	全ローマ教皇の
491340	493340	ベネディクト16世が亡くなった際に
493340	495340	岸田総理から
495340	497340	頂疑を出したことをあげました。
497340	499340	一方、
499340	501340	岸田総理は自民党の
501340	503340	ご破発の政治団体が
503340	505340	政治資金趣旨報告書に
505340	507340	合わせておよそ
507340	509340	4000万円分を少なく記載したとして
509340	511340	告発された問題について、
511340	513340	政府の立場から
513340	515340	コメントするのは控えるとした上で、
515340	517340	それぞれの政治団体において
517340	519340	適切に対応すべき
519340	521340	との考えを示しました。
521340	523340	ということで、
523340	525340	今週末、いろいろありまして
525340	527340	一気に振り返っていきたいと思いますが
527340	529340	TVSアレジョの沢田大輔社
529340	531340	よろしくお願いします。
531340	533340	どのように
533340	535340	政治界隈の動きがとても激しかったんですけれども
535340	537340	すごく大きかったですね。
537340	539340	一つずつ行きましょう。
539340	541340	総家学会の池田大作士が
541340	543340	指挙、そして岸田総理など
543340	545340	政治関係者が
545340	547340	ツイートの家を
547340	549340	続々とツイッターでポストする
549340	551340	ということでした。
551340	553340	この動き、いかがでしょうか?
553340	555340	15日に
555340	557340	亡くなっていたということを
557340	559340	総家学会が
559340	561340	18日に発表したと
561340	563340	いろいろ大作名を解除ですね。
563340	565340	で、池田総理の
565340	567340	Xのカウントから
567340	569340	池田大作士のご請求の方に接種
569340	571340	深い悲しみに耐えませんという
571340	573340	ポストが
573340	575340	なされて
575340	577340	で、池田総理だけじゃなくて
577340	579340	県民主党の泉代表とか
579340	581340	もちろんコメントの山口代表とか
581340	583340	あと日本市の会の
583340	585340	ババ代表も
585340	587340	相当のコメントは
587340	589340	出しているので、みんな出していると
589340	591340	言えば出しているんですけど
591340	593340	ただ、池田総理に関しては
593340	595340	個人のアカウントではなくて
595340	597340	総理大臣池田
597340	599340	不妙という
599340	601340	アカウントで出されているので
601340	603340	オフィシャルに出されたということですね。
603340	605340	ま、その点に入る特別な
605340	607340	配慮というものは
607340	609340	少し透けて見えるところはありますか?
609340	611340	そうですね。実際、その後
611340	613340	庁門にも訪れているということで
613340	615340	政権与党
615340	617340	を共にするコメントの
617340	619340	指示ボタイの
619340	621340	アルミトップがなくなったということなので
621340	623340	そういう意味での特別感
623340	625340	というのがあるのかなということですね。
625340	627340	それについて
627340	629340	ネット上等々でも
629340	631340	政局分離等の指摘というのが
631340	633340	そういうことで、きょう
633340	635340	まずの官房長官記者会見で
635340	637340	公明党の総理者である
637340	639340	池田大作市に
639340	641340	対して個人としての調理を
641340	643340	表すため
643340	645340	池田総理個人の
645340	647340	SNSアカウントやウェブサイトにおいて
647340	649340	調理を示したものと承知しているということを
649340	651340	コメントはしていると。
651340	653340	あくまで個人なんだということは
653340	655340	言っているということですね。
655340	657340	ただ、池田さんのそのツイートの中では
657340	659340	内閣総理大臣池田不妙
659340	661340	という肩書き付きでツイートをしている
661340	663340	というところから
