start	end	text
30000	56000	今夜は特別編成のため TVスラジオでは夜8時までの放送となります。
56000	65000	8時代は全国14のネット局と TVスラジオの公式YouTubeチャンネルでお送りします。
65000	70000	では早速チキさん、召喚有感の読み比べと参りましょうか。
70000	74000	いつもと違う編成だけれども、いつもと同じようにスタートしたいなと思います。
74000	80000	今日の召喚からいきたいと思うんですが、アサイシム1目トップは毎日4時間先頭休止へ
80000	87000	画像北部、アメリカ報道館が発表、妥協に妥協を重ねて毎日4時間の先頭休止ということなんですが、
87000	90000	この4時間というものにこれまでどういった経緯で辿り着いたのか、
90000	93000	あるいはこの間にさまざまな避難を促すとしているんだだけれども、
93000	98000	それは実際以上の強制異常ではないかなといろんなことが指摘されております。
99000	103000	一面トップにこの画像のニュースが取り扱われることも続いてますし、
103000	109000	一方でですね、やっぱり一面トップではないけれども各市一面で大きく取り扱い続けてはいるわけですが、
109000	114000	画像を一面ではない新聞がいくつかありまして、毎日新聞一面トップは
114000	119000	首相年内解散見送りへということで、国内の政治の動きですね。
119000	124000	参計新聞の一面トップも首相年内解散見送りという記事になっておりました。
124000	129000	日経新聞は中国原則製造業9%現役と言うことで、
129000	133000	中国経済のどんか鈍くなっているという話が紹介されておりまして、
133000	137000	その下側に画像の4時間9世の話が紹介されています。
137000	142000	読み売り新聞は、政府の女性権によって中国依存の脱却を図るために
142000	149000	高金薬の原薬を国産化するようという、そうした政府の女性権の動きというものが紹介されております。
149000	155000	その左側に年内解散見送り表明という岸田総理の方針の話、
155000	159000	また下側にはイスラエル南民キャンプ、拠点制圧ということで、
159000	166000	画像のラファ県門所のそばで職人受け取る人たちの写真というのも載っているんですけれども、
166000	172000	それぞれバケツとか夜館とか鍋とかそうした思い思いのものを持ち寄って
172000	177000	ここに食料を入れてくれるようなことで詰めかけているというそうした要素というのが伺っております。
177000	182000	あるものでっていうことですよね、家の中に使えるものでっていう入れている。
182000	187000	しかも非常にごった返しというか、性劣できるような状況がない。
187000	192000	非常に限られてるというね、折迫した状況だるということも写真1枚でも伝わってきますね。
192000	197000	東京新聞一目のトップはミサイル攻撃、標的化懸念ということで、
197000	201000	いろいろな公共インフラが社会にはあるわけですけれども、
201000	205000	防衛力強化の目的でこれから様々な公共インフラを整備していく
205000	209000	候補値、選び続けているわけですが、ここにはカットがあって
209000	214000	整備に向定的でそのことによって地方に対する様々な援助とか補助とか
214000	219000	そうしたようなものが入るのではないかという思いも当然地方によってあるかと思うんですが、
219000	223000	一方でそうした拠点などがあると、むしろターゲットになるようなないかと、
223000	227000	リスクが上がるのではないかという懸念を示すようなこういうのも上がっておる。
227000	231000	こうした状況となが取り扱われているということでした。
231000	233000	さて、勇敢行きましょうか。
233000	238000	勇敢は各自一面ではそれぞれ思い思いの記事が載っておったのですが、
238000	242000	日経新聞とそれから読み寄り新聞についてはガザのニュースですね。
242000	247000	午前に乗せるか午後に乗せるか、時間入ってきたタイミングなどによると思うんですけれども、
247000	252000	日経、ガザ北部、人道回路解説、それから読み寄り、イスラエル、
252000	256000	ガザ1日4時間先東京市というこういった動きです。
256000	260000	東京市の一面トップは、逆帯サバイバー1人じゃないよということで、
260000	268000	逆帯からさまざまな生活の中で当時の記憶などを踏まえて上で生活しておられる方々が、
268000	271000	今ですね、写真展を開いておりますよと。
271000	275000	純屈堂池袋店で開かれてますよということで、その紹介がなされておりました。
275000	279000	毎日新聞、ジャパンヌーボーで乾杯しようということで、
279000	284000	フランサイのワインの新収、母女レヌーボ回帰に合わせて、
284000	288000	日本ワインの新収が今盛り上がりを示しているという記事ですね。
288000	292000	それから毎日新聞一面トップは、抱きしめたいお友達、
292000	295000	ウータン・コウハイ・ポーポということで、
