start	end	text
0	8000	ファイナルプログラムのポジティビニュー
8000	12000	create a better future and new values within
12000	14000	地球ホームニュー
14000	16000	hero me now
16000	19000	アシンガタユースプロジェクト
19000	21000	アシンガタユースプロジェクト
21000	24000	アシンガタユースプロジェクト
24000	27000	アシンガタユースプロジェクト
27000	30000	アシンガタユースプロジェクト
30000	33000	アシンガタユースプロジェクト
33000	36000	アシンガタユースプロジェクト
36000	39000	アシンガタユースプロジェクト
39000	42000	アシンガタユースプロジェクト
42000	45000	アシンガタユースプロジェクト
45000	48000	アシンガタユースプロジェクト
48000	51000	アシンガタユースプロジェクト
51000	54000	アシンガタユースプロジェクト
54000	57000	アシンガタユースプロジェクト
57000	60000	アシンガタユースプロジェクト
60000	63000	アシンガタユースプロジェクト
63000	66000	アシンガタユースプロジェクト
66000	69000	アシンガタユースプロジェクト
69000	72000	アシンガタユースプロジェクト
72000	75000	アシンガタユースプロジェクト
75000	78000	アシンガタユースプロジェクト
78000	81000	アシンガタユースプロジェクト
81000	84000	アシンガタユースプロジェクト
84000	87000	アシンガタユースプロジェクト
87000	90000	アシンガタユースプロジェクト
90000	93000	アシンガタユースプロジェクト
93000	96000	アシンガタユースプロジェクト
96000	99000	アシンガタユースプロジェクト
99000	102000	アシンガタユースプロジェクト
102000	105000	アシンガタユースプロジェクト
105000	108000	アシンガタユースプロジェクト
108000	111000	アシンガタユースプロジェクト
111000	114000	アシンガタユースプロジェクト
114000	117000	アシンガタユースプロジェクト
117000	120000	アシンガタユースプロジェクト
120000	123000	アシンガタユースプロジェクト
123000	126000	アシンガタユースプロジェクト
126000	129000	アシンガタユースプロジェクト
129000	132000	アシンガタユースプロジェクト
132000	134880	フロントラインセーションでも 少し皆さんにお伝えしたことでは
134880	140680	あるんですけれども 杉納にクギの男性がその場にやって
140680	145360	きて 体情を促されるということが 今 動向者も含めてですねということ
145360	154960	が起きました その一人の方が ラミン当事者の方に対して 来力
154960	158840	だったりですとか ルーツにかかる ような質問をしたということが
159480	163480	ただ やはり非常にデリケートな問題を かかえている人だったら
163480	166680	命が起点から逃れて生きている人たちにとって
166680	171160	安心安全な工場であるということで プライバシーを守るルールというのが
171160	173160	しかれているようなイベントなんですよね
173160	174840	たびたび呼びかけられていますともね
174840	177840	そうですね そうしてやはりルーツについて
177840	180600	尋ねるということが とてもデリケートなことなんだ
180600	184840	ということで 関係者の方が介入はしたんですけれども
184840	188280	その区議含めてなかなか 理解が得られなかったということで
188280	191480	こう 体情を促されたということがありました
191480	197000	で 11月12日付けでですね これ 参計新聞にそのことが
197000	202800	講じられているんですけれども 参らながらこの記事ですね
202800	208600	さもその質問を受けたラミン当事者の方が まるでこう危ない方かのような
208600	212680	ニュアンスでこう講じていたりですとか そもそもそのルーツだったり
212680	216680	未来歴について尋ねるということに なんの問題もないような
216680	221000	書き方をしていったりですとか そういった形で
221000	225200	事実関係がちょっとねじ曲げられて 伝わってしまうのではないかなと
225200	230000	いう懸念を私自身持ちました 詳細はですね
230000	234000	先週のフロントラインセッションが アーカイブでYouTubeだったり
234000	241280	それからいろんな配信にそうですね ポトキャストに残っていますので
241280	244720	そちらでその事実関係を改めて 気になるなという方は
244720	249520	ぜひそちらをチェックしてみてください その時も話をしましたけれども
249520	252320	交流しましょう 対話しましょう 理解し合いましょうというのは
252320	255520	一方的に何でも聞いていることの 許可書を出したというわけでは
255520	259000	全くないわけですね つまりその参計新聞の記事では
259000	263960	独自 杉並区公園のホールイベントで 外国人が組みに冒険と
263960	268880	外国人の方の反応の方だけに フォーカスをして記事をしているわけですが
268880	272440	その前後のやり取りというものが あたかもう問い合わせをした
272440	276280	組みの側は何ら問題ないのにもかかわらず 相手が一方的に激光をしたんだ
276280	279920	というかそうした書きぶりでもあります また独自と書かれてますが
279920	284720	独自性がなくて独自性がないというか セッションでも既に報じていますし
284720	288360	現場を目撃した方からこういった 場面があったのではちょっとギョット
288360	292480	したよとそんなことを尋ねるなんて みたいな周囲の方々の目撃単
292480	296560	もツイートされたりしているのに なぜこの書きぶりになるんだろう
296560	299200	なと言うなとっても気になる ところではありますね
299200	304120	やはりあまりにも精査の仕方が 施設ですしチキさんをおっしゃる
304120	307640	ように交流というのは何でも ズカズカと尋ねる権利ではない
307640	312160	ということで全くにマジョリディー がマイノリティに何かを尋ねる
312160	316440	ということが非常に高圧的に本人 が意図しなくてもなってしまう
316440	321320	場合があるということで果たして じゃ交流って何だろうかでその
321320	324680	場で本当に検証しなければ何 行けなかったことって何なんだろう
324680	328200	かということを改めて問い直さな ければならないのかなということ
328200	329200	は感じますよね
