start	end	text
0	2000	ティーヴェスラジオ経営所に生放送でお送りしている
2000	4000	プロジェクトをご覧ください。
30000	42000	ここからは、新エーツ放送でお聞きの皆さんにもお付き合いいただきます。
42000	47000	それでは、ここまでに入ってきている最新のニュースをお伝えします。
60000	64000	SNSなどで調遣を発信したのは、
64000	69000	性供分離の観点から問題だなどと指摘されていることについて、
69000	72000	街の官房長官はきょう、
72000	79000	岸田総理が個人としての調遣を示したものと説明しました。
79000	81000	イスラエル軍は19日、
81000	85000	パレスチナ自治区ガザのシファ病院を巡り、
85000	91000	地下トンネル内部のものだとする映像を新たに公開しました。
91000	92000	イスラエル軍は、
92000	100000	病院がハマスのテロ活動のインフラとして使用されていることを証明していると主張。
100000	103000	一方、イスラム組織、ハマス側、
103000	107000	こうしたイスラエル側の主張を改めて否定し、
107000	109000	地下トンネルについては、
109000	113000	ガザ内では道路に沿ってトンネルが伸びているが、
113000	118000	我々はそれを隠してはいないとしています。
118000	122000	中東、イエメンの近くの海、
122000	125000	航海で、反政府武装組織、
125000	129000	封止派が貨物船を乗っとった事件で、
129000	132000	この貨物船を運行していた日本郵船は、
132000	136000	対策本部を立ち上げました。
136000	138000	この貨物船には、
138000	144000	クライナやブルガリア国籍の合わせて25人が乗っていたということで、
144000	152000	日本郵船は、乗り組み員の安否については確認中としています。
152000	156000	いわゆるタイマーグミを食べた人が、
156000	160000	体調不良を訴えるケースがあいつい出る問題で、
160000	162000	厚生労働省は、
162000	164000	厚生労働省は、
164000	166000	厚生労働省は、
166000	168000	厚生労働省は、
168000	170000	厚生労働省は、
170000	172000	厚生労働省は、
172000	174000	厚生労働省は、
174000	176000	厚生労働省は、
176000	178000	厚生労働省は、
178000	180000	厚生労働省は、
180000	182000	厚生労働省は、
182000	184000	厚生労働省は、
184000	186000	厚生労働省は、
186000	188000	厚生労働省は、
188000	190000	厚生労働省は、
190000	192000	厚生労働省は、
192000	194000	厚生労働省は、
194000	196000	厚生労働省は、
196000	198000	厚生労働省は、
198000	200000	厚生労働省怎樣級していきますか?
200000	202000	また厚生労働省で、
202000	204000	厚生衛陵をカットしている頭子です。
204000	206000	厚生労働省へ出場はでも。
206000	208000	厚生労働省に反乱であったことは、
208000	210000	厚生労働省に長期、
210000	212000	厚生労働省に反乱であった。
212000	214000	厚生労働省が当たった。
214000	216000	厚生労働省であったことは、
216000	220000	新宿区のコンの連容議者ら2人です。
220000	226000	2人はネット掲示板でやり取りをしていた男性に連絡し、
226000	232000	JR新宿駅東口の路上に覚醒罪を持ってくるよう
232000	236000	注目した疑いが持たれています。
236000	240000	コンの容議者らは、YouTubeのガッツチャンネルを運営し、
240000	248000	地感や搭載をしたとして一般人を取り抑える動画を投稿していました。
248000	253000	週明け、きょうの東京株式市場で日系平均株価は、
253000	259000	前週末のアメリカの株田家や県庁な日本企業の業績を交換し、
259000	268000	1時33,800円台を付け、取引時間中として1990年3月以来、
268000	274000	およそ33年8ヶ月ぶりの高水準を更新。
274000	280000	7月に付けたバブル経済崩壊後の最高年を上回りました。
280000	291000	結局終わり年は、前週末と比べて197円17,000円安の33,388円3,000円でした。
291000	295000	この後はお知らせに続いて特集メインセッションです。
295000	300000	テーマは、政治家などによる差別発言やSNSの投稿を
300000	304000	どう対処すればいいのかです。
326000	331000	ティービスラジオ公演、ウルスシーツァラストライブ2023。
331000	334000	絶対に埋めたい箱が大看山にある。
334000	338000	12月23日土曜日午後5時30分開園。
338000	343000	場所は大看山ユニット。通常チケット3,500円で公表販売中。
343000	347000	また、ウルトラスシファイヤーのライブを初めて見る方向けに
347000	349000	お得なチケットもあります。
349000	352000	詳しくは、ティービスラジオホームページのイベント情報、
353000	357000	ティービスラジオ公演、ディズニー・ワールドビート2024。
357000	361000	ディズニー音楽をフラットケリー弾けるビッグバンドでお送りするコンサート。
361000	365000	2月28日東京オペラシティコンサートホールで開催。
365000	370000	チケット公表発売中。詳しくは、ティービスラジオホームページのイベント情報まで。
383000	387000	メインセッション
396000	401000	政治家などによる差別発言やSNSの投稿。
401000	404000	どう対処すればいいのか。
405000	411000	今、公的な立場にいる政治家などが差別やデマを発信し
411000	414000	その在り方が問われています。
415000	421000	ここ最近、特に問題となっているのが自民党のスイタミオ衆議院議員。
422000	426000	スイタ議院は、月間市にて、同性カップルを念頭に
427000	432000	子供を作らない。つまり生産性がないと表したり、
433000	439000	国連会議に参加した愛の民族や在日コリアンへの差別発言で
439000	443000	二度にわたって人権審判認定を受けるなど、
444000	448000	その発言がたびたび問題となっています。
449000	453000	一方、スイタ議院は人権審判の認定後も
454000	458000	私は差別していないと主張する動画を投稿。
459000	463000	国会議員としての資質を問う声が多く上がる中、
463000	469000	自民党はスイタ議院を環境部会長、代理に投与するなど、
470000	474000	党として対策を取る姿勢を見せていません。
475000	480000	また、SNS上では、こうした政治家の差別発言によって、
481000	486000	それに同調するような差別的な投稿が溢れている現状もあります。
487000	491000	今夜は、差別問題について対応する弁護士の方と
491000	495000	研究者をお迎えして、公的な立場にある人物の差別発言に
496000	500000	どう対処すればいいのか、一緒に考えます。
501000	505000	ツイッター改めXなどで、例えばトランプ元大統領が
506000	510000	かつてアカウントなどの停止もあったりしましたけれども、
511000	515000	しかし、公的な立場にありながら、さまざまな煽動的発言、
516000	520000	差別発言を繰り返していたわけですね。
521000	525000	とりわけ、うはけのアカウントがつぎつぎとまた解放されるという状況があり、
526000	529000	さまざまな合作員が社会的に出てしまったりというところがあります。
530000	533000	これは人事ではなく、日本でも似てような現象も起きている中で、
534000	537000	こうしたヘイトを例えば、応焼の立場につく人が行った場合、
538000	540000	放棄性を本来であれば考える立場の人がするということで、
