start	end	text
0	28680	自国は8時になりました TVSラジオキー製書に生放送でお送りしている
28680	31480	オギエチキセッション パースナリティのオギウエチキです
31480	48680	南部広美です ここからは青森放送 秋田放送 IBC岩手放送 ラジオ福島 新越放送 福井放送 山梨放送
48680	68680	SBSラジオ 山井放送 RSK山陽放送 山口放送 航地放送 宮崎放送 南日本放送でお聞きの皆さん どうぞ今夜もよろしくお願いいたします
68680	81680	そしてTVSラジオと北陸放送の皆さんも引き続きお願いします それではここまでに入ってきているニュースまとめてお伝えしましょう
81680	93680	パレッシナ自治区ガザ北部への地上進行を強めているイスラエル軍は イスラム組織ハマスがガザ北部で逃生を失ったと強調しました
93680	102680	またイスラエル軍は多くの住民が南部に避難しているとしていますが 空白は南部でも継続
102680	113680	ガザ保険東局は過去24時間の犠牲者の49%は南部で被害にあったと表明しました
114680	128680	岸田総理は年内の衆議院解散と総選挙を見送る方針を固めました 関係者によりますと岸田総理は周囲に今は経済対策をやって
128680	138680	経済を後順間に乗せることの方が大事だと語っていて 与党官部にもこうした考えを伝えたということです
138680	151680	今解散に踏み切れば年末に行われる税制の議論や予算編成のスケジュールに悪影響を与えることも考慮したと見られます
151680	159680	自民党のカンダケンジ財務副大臣が 2013年から去年にかけて
159680	167680	自身が代表取締役を務める会社の土地と建物の固定資産税を対応して
167680	175680	4回にわたって差し寄さえを受けていたと今週発売の週刊文章が放じました
175680	183680	これを受け今日の参議院財政金融委員会でカンダ副大臣は事実関係を認めた上で
183680	187680	深く反省していると謝罪
187680	195680	自身の身体に関しては引き続き職務の推行に全力を継中するとして
195680	199680	続頭する移行を示しています
199680	207680	松野官房長官は先ほど総理や閣僚の年収が増える国家公務員特別職の
207680	214680	給与法改正案の成立後に岸田総理と生務産約の給与増額文を
214680	217680	国庫に返納すると表明しました
217680	226680	松野市は会見で総理や閣僚の給与が上がることについて国民から批判されていることは事実だとして
226680	230680	不信を招くことがあってはならないとしましたが
230680	238680	改正案の修正は行わず速やかな成立を測るとしています
238680	244680	おしまいにアメリカメジャーリングエンゼルスからフリーエージェントとなった
244680	253680	大谷小平選手が日本国内の全ての小学校およそ2万校に3つずつ合わせて
253680	260680	6万校ほどの子ども用グローブを寄贈すると自身のインスタグラムで発表しました
260680	268680	大谷選手は野球使用ぜと印た文字やダンボールにグローブを詰めた写真をアップして
268680	274680	野球を通じて元気に楽しく日々を過ごしてもらえたら嬉しい
274680	282680	このグローブを使っていた子どもたちと将来一緒に野球ができることを楽しみにしていますと続っています
283680	288680	この後はお知らせに続いて一つのテーマを掘り下げる特集メインセッションです
288680	294680	今日は国境無き石断知らね舞子さんが語るガザの今です
312680	314680	SDGs
314680	319680	身の回りのちょっとしたことからあなたも取り組んでみませんか
319680	325680	エリオンはTBSラジオ地球を笑顔にするWeekを応援しています
327680	331680	マイナミラフターナイト第9回チャンピオンライブ
331680	337680	日時は11月11日土曜日一つ橋ホールで午後4時開園
337680	344680	MCは南海キャンディーズ山里岡さんと私TBSアナウンサー岡林優子です
344680	348680	観客投票でグランドチャンピオンを決定
348680	354680	優勝得点はTBSラジオの勘無利得盤と優勝賞金150万円です
354680	357680	会場チケットは勘配
357680	361680	配信チケットは税込2000円でチケットピアで販売中です
361680	365680	詳しくはTBSラジオのイベントページで
368680	372680	crack of 事情
372680	374700	2
374700	385680	6
385680	390680	欲光にしだん知らねま以降さんが語る側山をいま
390680	396560	パレシナ自治区ガザを実行支配する イスラム主義組織ハマスによる
396560	402400	イスラエルへの勢強攻撃で始まった 今回の衝突
402400	410480	勢強攻撃から1ヶ月が過ぎ イスラエル側の犠牲者は1400人を超える一方
410480	419520	イスラエル軍の攻撃は仮列を極め ガザ側の死者は1万人を超えました
419520	424360	さらにガザ北部への地上進行を強めている イスラエル軍は
424360	430960	ここのかハマスが北部で統制を失ったと強調
430960	440080	またイスラエル軍は多くの住民が南部に避難しているとしていますが 空爆は南部でも継続
440080	450880	ガザ保険東局は過去24時間の犠牲者の49%は南部で被害にあったと表明しました
450880	458560	一体ガザ地区では何が起きているのか 今夜のゲスト国境無きイシダンのスタッフ
458560	467840	知らね舞子さんは衝突が始まった先月7日以降 激しい空爆などが続く中避難を続け
467920	474480	今月1日にエジプトに退避し その後日本に帰国
474480	481760	ガザで何が起きているのか多くの人に知ってほしいと記者会見で訴えた知らねさん
481760	490080	今夜はパレッシュな女性について調査する研究者とともに ガザ地区で医療支援を続けてきた知らねさんに
490080	495520	現地で何が起きているのかじっくりと伺います
495600	499920	ではゲストをご紹介します スタジオにお越しいただきました
499920	506240	ガザ地区で医療支援のプロジェクトに関わってこられた 国境無きイシダンの知らね舞子さんです
506240	514080	どうぞよろしくお願い致します 知らねさんのプロフィールを簡単にですがご紹介させていただきます
514080	522800	知らねさんは大学をご卒業なさった後銀行員 インターナショナルスクール勤務を経て2016年
522800	530160	国境無きイシダン日本事務局の人事総務担当として入職なさいます
530160	539240	2017年よりアドミニストレーターとして海外現場での活動に参加 これまでウクライナ
539240	544880	パレッシュなガザ地区アフガニスタンのプロジェクトに参加なさっています
544880	555960	あの非常にこう短期間であのすごい距離を移動されたと思うんですけれども 今を少しは休められてるんでしょうかそうですねと少し帰国してからは休んで家族との時間を過ごしたり
555960	563280	あとはこういったメディアの皆さんにお話しする機会をいただいてお話ししたりという形なので 体調はもう大丈夫です
563280	571840	メディアのこの取材や反応などについて今はどう感じなってますか そうですね今帰国してまたくさんのメディアが取り上げてくれているのを見ると
571840	581480	あまだえっとガザに皆さん関心持ってくれていて少しホットしているなという部分と やはりまだまだ日本にとっては遠い国で怒っている
581480	588160	遠いことっていうのを感じている人が多いのかなというも感じてます 日本でもガザのことなかなか知れない状況があるし
588160	594520	ガザでも日本の状況知れない状況があるというそういった情報のギャップ埋めることも必要なんでしょうか そうですねやはり
594520	605520	そういった情報のギャップっていうのはすごい大きいと思うので やはりそういったギャップ埋めるために私が何を経験してきて何を見てきたかというのを皆さんにお伝えできたらなというふうに考えています
605520	613720	市面にまあリスナーの方もね今一緒にこの知らねさんの話を聞くわけですけども 知らねさんも普段はtbsラジオのポットキャストも聞いてくださってるようですね
613720	619280	はいそうですね昔からtbsラジオの大ファンで もう生活を踊るとか
619280	626320	オバザさんとかもジェンスさんがもう私の心の支えで ガザチックで活動しているときも
626320	636000	ポットキャスト通じてtbsラジオを聞いて 厳しい日常の中でもそういったも日本の変わらない日常を聞いて心を休めたりしたりしてました
636000	640480	よくぞここまでお越しくださいました ありがとうございました
640480	648280	おりさんの代わりに我々でありがとうございます お帰りなさいということをこれからじっくり話を聞かせていただけます
648280	657800	そしてもう一方 パレスな情勢に詳しい東京大学大学院特認順教授の鈴木弘幸さんです どうぞよろしくお願いいたします
657800	662560	よろしくお願いいたします お願いします 鈴木さんにはねあの夜になってから何度もね
662560	667760	一緒にお越しいただいてますけれども 著書に放棄インティファーだ
667760	678440	戦略家のパレスチナ1967から1993などがあります 鈴木さんにはいつもあのこのイスラル情勢などについて定員に解説しておりますけれども
678440	686080	今日はぜひ鈴木さんからも知らなさにいろいろ尋ねたいこともあるかと思いますので どんどんいろんな質問も共に交わしていければと思います
686080	693680	よろしくお願いします よろしくお願いしますとてもあの傘の話というのを聞くのは私自身にとってもとても勉強になりますし
693680	702000	何よりもそこに生きている人たちの姿が浮かぶという機会ですので私は今日はリスナーの一人あの代表者として参加をさせていただきます
702000	710120	はいよろしくお願いします では火曜日にも伺ったんですが知らねさん改めていつからガザテはどういった支援をされてたんでしょうか
710120	719280	はいえっと今回は今年の5月からえっと国境無き石弾がえっと支援する医療のプロジェクトで 人事担当者として現地で活動していました
719280	730280	主に現地のスタッフの雇用ですね採用やあとは人材育成 あとはそういったですね日々の管理というのを給与支払いなどの事務の管理をしておりました
730280	740880	現地では例えばどういった人材が必要になるんでしょうか 私たち医療団体なので医師看護師であるえっと医療スタッフはもちろんなんですが
740880	749400	現地の病院を運営するためにはロジスティシャンと呼ばれるですねえっと建物の整備を整えたりあとはえっと
749400	760080	患者さんを運搬するためのえっと自動車の整備をしたり あとはその患者さんをへと運ぶですねドライバーであったりあとは治安を守るための
760080	768280	えっとオッチマンと言われるセキュリティの人材というのもあるのでそういったですね日医療の人材もたくさん私たちと一緒に働いていました
768280	775120	もちろんその経理もそうですしまた当たってば流通で言うと薬医の患者や在庫管理など本当にたくさんの仕事を会いますよね
775120	782280	はいもちろんえっとそうですねどっちきさんにおっしゃっていただいたように本当に人事や財務などですねお金の管理や人の管理をする人と
782280	790360	あとは私大きな約局を管理をしていたので本当にその薬をですねまあガザの外からえっと
790360	798560	手配をしたりあとはガザの中で何が手配できるかといったそういった物流の調整をするものというのもいました
798560	808480	ガザですやはりガザの外から薬などは調達しなくていけないんでしょうかはいえっとガザもともとこの紛争が始まる前からも封鎖空間と言われていたのでやはり
808480	814880	物資の不足というのはあの常に私たちのえっと大きな問題だったのでやはりえっと
814880	819720	ガザの外からえっと薬を調達しなければならないということはたくさんありました
819720	825880	逆に数内部で調達できるものというのはあったんですかはいえっと皆さん多分想像されると
825880	833880	こすさ期間封鎖された空間で何もないって想像されると思うんですが意外にえっとガザの人たちは日常があって
833880	841800	まあスーパーに行けばたくさんのものがあって野菜とも買えますしあとは8まあ少しながらもエジプト側から毎回
841800	847600	あの物資が入っていきたいいたので基本的な薬というのは薬局に行けば買えたりするといったんですね
847600	854800	皆さんが想像するよりかはえっともうちょっと私たちの近い日常がガザにもありましたなるほど
