start	end	text
0	28000	自国は8時になりました。TBSラジオキーセーションに生放送でお送りしている
28000	31000	オギエチキセッションとパースなりきりのオギエチキです。
31000	44000	南部広美です。ここからは青森放送、秋田放送、IBC岩手放送、ラジオ福島、新越放送、サンイーフォーソー、
44000	56000	RESKサンヨーフォーソー、山口放送、西日本放送、公地放送でお聞きの皆さんもどうぞよろしくお願いいたします。
57000	61000	それではここまでに入ってきているニュースをまとめてお伝えしましょう。
65000	74000	℃-ute協会はきょう記者会見を開き、田中とみひろ会長が解散命令請求以降を初めて出席して、
75000	82000	このような事態に至ったことに対して深く反省している、心からおわびすると述べました。
83000	92000	解散命令請求については、新協の自由、法の支配の観点から当て受け入れることはできないと強調しました。
93000	100000	記者会見は都内の協談本部で行われましたが、一部のメディアのみの参加に限られ、
100000	105000	フリーランスの参加は会場の大きさを理由に拒否しました。
107000	115000	イスラム主義組織、ハマスによるイスラエルへの越境攻撃により始まった今回の衝突から1ヶ月、
116000	126000	ハマスが実行支配するパレッチナー自治区ガザでの支社は1万人を超え、イスラエル側は1400人以上となっています。
127000	134000	また、イスラエル軍はガザシを放避し、市外線を本格化させる構えです。
135000	145000	ビクモーターによる保健金の不正請求問題で、金融庁はソンポジャパンの親会社のソンポホールディングスに対しても
146000	148000	立ち入り調査を始めました。
149000	153000	今日記者会見で鈴木金融担当大臣が明らかにしたもので、
154000	160000	近日中には役員を中心にヒアリングを始める予定だということです。
162000	167000	ロシアが一方的に併合したウクライナ南部クリミアを巡り、
168000	177000	ウクライナの戦略地域を通ってロシア本土とクリミアをつなぐ新たな鉄道の建設工事が始まったと
178000	180000	してロシア通信が放じました。
181000	187000	鉄道はロシア南部、ロストフなどのうからクリミアをつなぐルートで、
188000	196000	一方的にロシアが併合したウクライナ東部ドネツク州のマリウポリア南部ザポリージャ州を通ります。
199000	206000	政府は介護職員や看護補助者への賃上げを行った医療機関などを対象に、
206000	214000	1人あたり月額6000円の賃上げに相当する額を補助金として支給する方針を固めました。
215000	222000	政府は賃上げを向上的なものとするため、来年度の報酬についても引き上げたい考えで、
223000	226000	プラス回転に向けて調整を行っています。
227000	235000	おしまいに、昨日、射撃訓練が再開された義父氏の陸上自衛隊の射撃場で、
236000	241000	隊員が報道陣に向かって中指を立てたなどと放じられていることについて、
242000	248000	気払防衛大臣は事実だと認め、厳正に対処する考えを示しました。
249000	255000	この射撃場では、今年6月、自衛観候補正だった18歳の男が、
256000	263000	訓練中に自動症状を発泡し、隊員3人が死傷する事件が発生していました。
264000	268000	この後、お知らせに続いて一つのテーマを掘り下げる特集メインセッションです。
269000	272000	今夜は、なぜ今年クマによる被害が多発しているのか、
273000	277000	生態の変化と今後の対策を考える。
278000	282000	りしなのみなさん、クマの生態や対策に関する疑問・質問、
282000	286000	そしてクマに遭遇したことがあるという方々、
287000	291000	実際に対策をしているという方からのメッセージもお待ちしています。
292000	297000	アテサキ SS954アットマークTBS.co.jpでお待ちしています。
313000	317000	一緒にやろう、SDGs
318000	322000	身の回りのちょっとしたことから、あなたも取り組んでみませんか?
323000	328000	エリオンはTBSラジオ、地球を笑顔にするWeekを応援しています。
342000	346000	TBSラジオ公園、フォレスタコンサートリクエストスペシャルイン文章は
347000	351000	12月13日水曜日文章シリックホール大ホールで開催。
352000	356000	チケットは公表販売中、お問い合わせはサンライズプロモーション東京
