start	end	text
0	29000	CBSラジオ旗製書に生放送でお送りしている
29000	31000	オギー1セッション パーサリテイのオギー1期です
31000	33000	南部広美です
33000	35000	ここからは山形放送
35000	37000	ニー型放送
37000	39000	北に放放送
39000	41000	北陸放送
41000	43000	福井放送
43000	45000	三院放送
45000	47000	宮崎放送でお聞きの皆さんにも
47000	49000	お付き合いいただきます
49000	51000	今夜もどうぞよろしくお願いいたします
51000	53000	それでは
53000	55000	ひがわりコメンテーターの登場です
55000	57000	一般社団法人
57000	59000	ノーユースノージャパン代表理事の
59000	61000	農場桃子さんです
61000	63000	よろしくお願いいたします
63000	65000	農場さんは
65000	67000	若者の投票率が80%を超える
67000	69000	デンマークに留学したことをきっかけに
69000	71000	若い世代の政治参加を促進する
71000	73000	ノーユースノージャパンを設立
73000	75000	選挙や政治
75000	77000	社会の発信活動を
77000	79000	はじめ
79000	81000	若者が声を届け
81000	83000	その声が響く社会を目指して
83000	85000	活動されています
85000	87000	また政治分野の
87000	89000	ジェンダーギャップを
89000	91000	自分たちの世代での
91000	93000	解消を目指す団体
93000	95000	フィフティーズプロジェクトの代表も
95000	97000	務めていらっしゃいます
97000	99000	秋から冬に近づいていきますけれども
99000	101000	デンマークで暮らせるときは
101000	103000	寒かったんですか
103000	105000	私が滞在していた期間は
105000	107000	ちょうど
107000	109000	4年前の
109000	111000	今頃に帰ってきたな
111000	113000	という感じだったんですね
113000	115000	すごく暑でのダウンジャケットを
115000	117000	着ていても外では寒いくらい
117000	119000	アクセスだったので
119000	121000	寒い国ではあるのかな
121000	123000	と思いますね
123000	125000	ただやっぱり気候変動で
125000	127000	前はここまで
127000	129000	もっと寒かったよみたいな
129000	131000	今のほうがやっぱり
131000	133000	寒い国なんですけど
133000	135000	屋内で過ごしているときは
135000	137000	割と薄での長袖シャツ
137000	139000	1枚くらいで過ごせるくらい
139000	141000	暖房が効いているというのもありますし
141000	143000	結構断熱が
143000	145000	どの建物を担当していて
145000	147000	びっくりするくらい
147000	149000	暖かいんですよね
149000	150000	ほら
150000	152000	木にもつかもとに来たのよくね
152000	154000	日本の建物は寒い問題を
154000	155000	非常に生きどりを持って
155000	157000	発信されていますけれども
157000	158000	断熱効果が
158000	160000	違う作りですよね
160000	161000	やっぱり窓とか
161000	163000	剣材とかが違うんですかね
163000	165000	やっぱり20窓だったりとか
165000	167000	玄関が2つ
167000	169000	分かれているみたいな
169000	171000	構造は学校の
171000	173000	建物でもそうでしたし
173000	175000	断熱基準というものが
175000	177000	建物を作るときにあるらしいんですけど
177000	179000	それもですね
179000	181000	やっぱり日本って本当に
181000	183000	すごく最低レベルくらいで
183000	186000	とっとりはとっとり基準という名前で
186000	189000	ヨーロッパ波の基準を作ってる
189000	191000	という話もあるんですけど
191000	193000	まだまだそういう基準を持っている
193000	195000	自治体は少なくて
195000	197000	日本全体としても
197000	199000	やっぱり風通しが
199000	201000	むしろいいくらいのほうが
201000	203000	今までの顔がいいとしていてだから
203000	205000	全然日本の基準とは
205000	207000	違うみたいですね
207000	208000	昔は家は呼吸をするんだ
208000	210000	だから換気温みたいな話
210000	211000	よく強調されてましたけど
211000	213000	エネルギー効率を考えたら
213000	215000	やっぱり今の技術を
215000	217000	建築に生かしてって
217000	218000	思っちゃいますよね
218000	220000	お願いしたいと思うから
220000	221000	東北はどうだったんですか
221000	222000	南部さんの
222000	224000	私が言われていた頃は
224000	226000	やっぱり隙間風の建物
226000	229000	木造の効率のあまり良くない
229000	233000	でも今の建築方法だと
233000	235000	やっぱり玄関二つにしたり
235000	236000	コンビニエンススターとかでも
236000	237000	今はコンビニそうですよね
237000	240000	入り口二重になってたりするから
240000	241000	雪が降るし
241000	243000	だから北国とかは
243000	245000	そういう対策されてるんじゃないですかね
245000	247000	今まではやっぱり
247000	248000	冷房を使わないでも
248000	250000	過ごせたというところが
250000	251000	あると思うんですよ
251000	254000	電マークも暑すぎて
254000	256000	冷房を使うんですよ
256000	258000	でもまだ冷房が追いついてなくて
258000	262000	それが逆に問題だったりするんですけど
262000	264000	冷房も使うから
264000	266000	ならせっかく作った空気を
266000	267000	外に出さないようにする
267000	269000	という方向になったみたいですね
269000	271000	まさに日本の各所で
271000	273000	話題となっているものなので
273000	275000	この課題取り入れられる事例が
275000	277000	どんどん真似していきたいところですね
277000	279000	知りたいですよね
279000	280000	ではまずはここまでの
280000	281000	ニュース・農場さんと一緒に
281000	283000	振り返っていきたいと思います
287000	289000	総科学会の池田大作
289000	292000	名誉会長が亡くなったことを受け
292000	295000	岸田総理が内閣総理大臣名義で
295000	297000	個人のSNSなどで
297000	299000	調遺を発信したのは
299000	302000	生協分離の観点から問題だ
302000	304000	などと指摘されていることについて
304000	307000	松野官房長官はきょう岸田総理が
307000	310000	個人としての調遺を示したものと
310000	312000	説明しました
314000	316000	イスラエル軍は19日
316000	317000	パレッシュナ自治区
317000	319000	ガザのシファ病院を巡り
319000	321000	しかとんでる内部のものだとする
321000	324000	映像を新たに公開しました
325000	327000	イスラエル軍は病院が
327000	330000	ハマスのテロ活動のインフラとして
330000	332000	使用されていることを証明していると
332000	334000	主張
334000	336000	一方イスラム組織
336000	338000	ハマス側は
338000	340000	こうしたイスラエル側の主張を
340000	342000	改めて否定し
342000	344000	地下トンネルについては
344000	346000	ガザ内では道路に沿って
346000	348000	トンネルが伸びているが
348000	350000	我々はそれを隠してはいない
350000	352000	としています
354000	356000	中東イエメンの近くの海
356000	358000	後海で
358000	360000	反政府武装組織
360000	362000	封止派が
362000	364000	貨物船を乗っとった事件で
364000	366000	この貨物船を運航していた
366000	368000	日本優先は
368000	370000	対策本部を立ち上げました
370000	372000	この貨物船には
372000	374000	ウクライナやブルガリア
374000	376000	国籍の合わせて
376000	378000	25人が乗っていたということで
378000	380000	日本優先は
380000	382000	乗り組み員の安否については
382000	384000	確認中としています
386000	388000	いわゆるタイマーグミを
388000	390000	食べた人が
390000	392000	体調不良を訴えるケースが
392000	394000	はいついでいる問題で
394000	396000	厚生労働省は
396000	398000	欧収したグミから
398000	400000	対魔由来の成分に似た
400000	402000	合成化合物
402000	404000	HHCH
404000	406000	駅さ、ひどろ、
406000	408000	缶鍋、駅ソールが
408000	410000	検出された事を明らかにしました
410000	412000	厚労省は
412000	414000	アスノシンギカを経て
414000	416000	HHCHを
416000	418000	指定薬物に指定し
418000	420000	来月2日にも
420000	422000	医療機器法に基づき
422000	424000	処時、使用
424000	426000	販売を禁止する
426000	428000	方針です
430000	432000	ネットケージ版でやり取りをしていた
432000	434000	男性に
434000	436000	覚醒罪を処時するよう
436000	438000	そそのかしたとして
438000	440000	警視庁がいわゆる
440000	442000	死人逮捕系YouTuberの
442000	444000	男らを逮捕した事が
444000	446000	分かりました
446000	448000	覚醒罪取締り法違反の
448000	450000	妻の疑いで逮捕されたのは
450000	452000	東京新宿区の
452000	454000	コンのレン容疑者ら2人です
454000	456000	2人は
456000	458000	ネットケージ版で
458000	460000	やり取りをしていた男性に連絡し
460000	462000	JR新宿駅
462000	464000	東口の路上に
464000	466000	覚醒罪を持ってくるよう
466000	468000	そそのかした疑いが
468000	470000	持たれています
470000	472000	コンの容疑者らは
472000	474000	YouTubeのガッツチャンネルを運営し
474000	476000	時間や搭載をしたとして
476000	478000	一般人を取り抑える
478000	480000	動画を投稿していました
482000	484000	おしまいに
484000	486000	週明けきょうの東京株式市場で
486000	488000	日系平均株価は
488000	490000	前週末のアメリカの株だかや
490000	492000	県庁な日本企業の業績を
492000	494000	交換し
494000	496000	1時38,000円台をつけ
496000	498000	取引時間中として
498000	500000	1990年3月以来
500000	502000	およそ33年
502000	504000	8ヶ月ぶりの
504000	506000	高水準を更新
506000	508000	7月につけた
508000	510000	バブル経済崩壊後の
510000	512000	最高年を上回りました
512000	514000	結局終わり年は
514000	516000	前週末と比べて
516000	518000	197円
518000	520000	17,000円安の
520000	522000	33,388円
522000	524000	3,000円でした
524000	526000	さて、きょうは一般社団法人
526000	528000	ノーユースノーチャパン代表理事の
528000	530000	農場文化さんと一緒に
530000	532000	放送していますということで
532000	534000	今月いかがでしょうか
534000	536000	そうですね、いろいろありますけど
536000	538000	やはり
538000	540000	今月2回くらい
540000	542000	ここでさせてもらっている中で
542000	544000	なかなかこの画像の
544000	546000	戦闘が終わらないことが
546000	548000	本当に心苦しいなというふうに
548000	550000	思います
550000	552000	毎回そのコメントをしてしまうんですけど
552000	554000	昨日は新宿で
554000	556000	工技でも
556000	558000	イスダイルグに対する
558000	560000	手勢を求める工技でもが
560000	562000	私もちょっと予定があったので
562000	564000	参加していたんですけど
564000	566000	最初は発表で1,400人くらい
566000	568000	参加していたということで
568000	570000	他の国に比べたら少ないですけど
570000	572000	やはりいろんなルーツを持って
572000	574000	そうな人たちの参加も
574000	576000	ありましたし
576000	578000	もうかしたちもほら参加しているように
578000	580000	見えました
580000	582000	ここからできることって
582000	584000	少ないなというふうに思うんですけど
584000	586000	やっぱりできることから
586000	588000	イスダイル製品の
588000	590000	もしれないし
590000	592000	こういうデモに参加するかもしれないし
592000	594000	あるのかなというふうに思って
594000	596000	できることしたいなというふうに
596000	598000	思っていますけど
598000	600000	デモなどに参加をすることで
600000	602000	横の通りなどができるのもそうですし
602000	604000	海外の反応の中でも
604000	606000	あんなにデモしない日本でも
606000	608000	デモが起きるレベルという反応とか
608000	610000	まれにあるんですよ
610000	612000	それだけ日本は動かないイメージが
612000	614000	ある中でそこでもやはりデモをして
614000	616000	数千人規模の実際の
616000	618000	アクションというのが世界に発信する
618000	620000	インパクトはとても大きいと思いますよね
620000	622000	そうですね
622000	624000	あとやはり街中を新宿で歩きながら
624000	626000	5時くらいに出発して
626000	628000	1時間半弱だったと思うんですけど
628000	630000	やっぱり混んでいる時間帯で
630000	632000	結構見てるんですよ
632000	634000	話しながら
634000	636000	これ何なんだろうね
636000	638000	とかで
638000	640000	ここでやっても無駄だよみたいな声も
640000	642000	聞こえてきたりして
642000	644000	でも今の画像のやつじゃない
644000	646000	ところで会話が生まれてたりして
646000	648000	そういう効果もあるのかなというふうに
648000	650000	思いましたね
650000	652000	あると思います
652000	654000	無駄だよという反応している時点で
654000	656000	あ、でもあなたには見せてますね
656000	658000	特に
658000	660000	イスラエル軍の
660000	662000	情報が正しいかどうか分からないよね
662000	664000	っていう話って
664000	666000	SNS中心では結構
666000	668000	共有されていて
668000	670000	ただの
670000	672000	カレンダーなのに
672000	674000	イスラエル軍の情報発信の中で
674000	676000	ここにそのハマスの
676000	678000	基地になってた根拠があります
678000	680000	みたいな感じで紹介されてたりとか
680000	682000	結構図査の情報発信もあって
682000	684000	でもそういうのってなかなか
684000	686000	ただ自分が情報を得てるだけだと
686000	688000	判断つかないというか
688000	690000	気づかないまま
690000	692000	どっちもどっちなんだなって
692000	694000	捉えちゃう時があって
694000	696000	でもコーデムに行っていろいろ情報を交換して
696000	698000	もちろんいろんなところから
698000	700000	情報を得るのが大事だなというふうに
700000	702000	なんかこう一つ
702000	704000	新しい情報を得たりとか
704000	706000	こういう仲間がいるんだって気付く
706000	708000	ことも意義なんだなって改めて
708000	709000	気の思いましたね
709000	710000	そうですね
710000	712000	今イスラエルがいろんな情報を発信している中では
712000	714000	一つは物料で法話をさせると
714000	716000	次々といろんなニュースとか
716000	718000	映像を出すことによって正当性を加工して
718000	720000	無知安向けにアピールするというのも
720000	721000	ありますけれども
