start	end	text
0	16380	关にかつテイケクターの持ち込み書き
16380	23540	カフェアホットドラス
23540	29040	時刻は8時になりました。TVSラジオ9セーションに生放送でお送りしている
29040	31540	お議員日記セッション、ファーストアニティのお議員日記です。
31540	37540	南部議論みです。ここからは、青森放送、秋田放送、
37540	48540	IBC岩手放送、ラジオ福島、新越放送、福井放送、山梨放送、
48540	57540	SBSラジオ、山井放送、RSK山陽放送、山口放送、
57540	67540	放置放送、宮崎放送、南日本放送でお聞きの皆さん、どうぞよろしくお願いいたします。
67540	73540	それでは、ここまでに入ってきているニュースをまとめてお伝えしましょう。
74540	81540	バレッシナ自治区ガザーデの地上進行を進めるイスラエル軍は
81540	91540	15日、ガザシにあるシファ病院で、特定の場所で精密かつ、目標を絞った軍事作戦を実行中だと
91540	99540	明らかにしました。ハマス側は強く否定しています。ただ、ハマス側の発表によりますと、
99540	107540	病院ではこれまでに179人の遺体が埋葬されたということです。
107540	112540	APEC、アジア太平洋経済協力会議・首脳会議のため、
112540	118540	アメリカのバイレン大統領と中国の習近平国家主席が14日、
118540	122540	サンフランシスコに到着しました。
122540	134540	州主席のアメリカ法門は、6年ぶりで対立する米中が関係安定化に向けて前進できるのか注目されます。
134540	141540	一方、来年1月の台湾総統選に向け、最大野党の国民党党、
141540	150540	第三勢力の民衆党が候補者を統一することに合意したと発表しました。
150540	159540	沖縄県のアメリカ軍普天馬飛行場の遺説先となる名古市への好奇で見つかった南着地盤を巡り、
159540	166540	沖縄県と国が争っている裁判で、県が配送しました。
166540	176540	沖縄県の玉木でに一時が、国が提出した改良工事の設計変更申請を不承認処分としたことを、
176540	187540	国土交通大臣が取り消したことは違法だとして、不承認処分の効力回復を求めていました。
187540	196540	一方、防衛省がへの好奇の3号を移植する申請に対し、沖縄県が出した不承認処分を、
196540	207540	農林水産大臣が取り消したことに対する裁判も、福岡交際なはし部で行われ、即日決進しました。
207540	219540	大規模な国立大学法人に、運営方針を決める合議隊の設置を義務付ける国立大学法人法の改正案に対し、
219540	225540	京都大学の職員組合が反対を表明しました。
225540	236540	政府の改正案では、学長と学外の有識者を想定している3人以上の委員で、運営方針会議を構成し、
236540	241540	予算や決算に関する事項などを決定するとしています。
242540	251540	これに対し、京都大学の高山かな子教授は、日本学術会議の任命拒否問題に触れて、
251540	264540	文部科学大臣が運営方針会議を通じて大学を支配する仕組みだとして、大学の自治が怯やかされると訴えました。
264540	275540	まじ前に、自民党の三宅信号防衛政務官が2013年、事務所のスタッフだった女性にハラスメントを行ったと、
275540	282540	文春オンラインが報じた問題で、三宅政務官は先ほど報道人の取材に応じ、
282540	290540	全く身に覚えがない、その胸、習慣し側にも伝えていると否定しました。
290540	295540	その上で、明日にも抗議分を遭遇すると述べました。
295540	301540	また、松野官房長官は、「記事は承知している、必要に応じて、
301540	306540	本人が適切に説明するものと考えている。」と述べました。
306540	312540	この後はお知らせに続いて、一つのテーマを掘り下げる特集名セッションです。
312540	316540	今夜は今は新たな55年体制なのか、
316540	322540	戦後政治史から見える日本政治の現在地というテーマでお送りします。
342540	344540	武隊、ジャンヌ・ダルク
344540	348540	出演、キオハラ・カヤ、コセキ・ユーター、エノキ・タカアキ
348540	351540	ジャンヌ・ダルクを演じます。キオハラ・カヤです。
351540	354540	シャルル7世を演じます。コセキ・ユーターです。
354540	358540	創造100名のキャストとともに新たなジャンヌ・ダルクをお届けします。
358540	361540	劇場でお待ちしております。
361540	367540	11月28日から12月17日まで東京建物フリリアホールで開催。
367540	369540	つけと公表販売中
369540	373540	詳しくはTBSチケットジャンヌで検索。
373540	378540	TBSラジオ公演ディズニー・ワールドビート2024
378540	383540	ディズニー音楽をプラットケリー弾けるビッグバンドでお送りするコンサート。
383540	387540	2月28日東京オペラシティコンサートホールで開催。
387540	389540	チケット公表発売中
389540	393540	詳しくはTBSラジオホームページのイベント情報まで。
398540	400540	セッション
413540	417540	今は新たな55年体制なのか
417540	422540	戦後政治士から見える日本政治の現在地
422540	434540	税金を繰り返し、対応していたなどとして、国会で追求を受けていたカンダー財務副大臣がおととい自任しました。
434540	441540	9月の内閣改造以来、生務産役の自任はこれで3人目です。
442540	452540	記者政権では、生務産役の自任の他にも経済対策に期待が持てないなどとして、指示率が低迷していて、
452540	463540	TBSの11月の与論調査では、前回より10%以上も下落し、29.1%となりました。
464540	476540	調査方法は違いますが、自民党政権の内閣指示率が30%を割るのは2008年の麻生内閣以来です。
476540	492540	ただ、同じ調査で野党の政党指示率を見ますと、立憲民主党は5.1%、日本維新の会は5.2%、国民民主党は1.4%、
493540	504540	共産党が2.9%、令和新選組みが2.3%などとなっていて、大きな増減はありませんでした。
505540	516540	自民党は5.4ポイント減ったものの26.2%の指示率があり、一共多弱の構造は残ったままです。
517540	526540	こうした政治状況について、東京大学大学院の坂矢志郎教授は、中高審署から発売した書書、
527540	532540	戦後日本政治史で、ネオ55年体制と提唱しています。
533540	541540	今日は戦後の政治史の流れを追い、そこから見える日本政治の現在地について考えていきます。
542540	549540	では、本日のゲストをご紹介いたします。スタジオにお越しいただきました。東京大学大学院教授で、
550540	555540	中高審署戦後日本政治史の長者、坂矢志郎さんです。どうぞよろしくお願いいたします。
556540	557540	よろしくお願いいたします。
558540	560540	坂矢さんは普段はどういった研究をなさっているんですか?
561540	568540	私の専門は日本政治論ということで、特に有権者の政治的な行動であるとか政治的な意識について、
568540	575540	まもに世論調査デートを元に分析するということをやっております。
576540	581540	この世論調査、今日の話は歴史研究に特化した話を伺うことになるわけですが、
582540	586540	普段行っている世論調査ですと、とりあえずどういったテーマを調査することが続いているのでしょうか?
588540	591540	世論調査はどういった調査を普段はされているんですか?
592540	602540	今、神を持って取り組んでいるのは、憲法に関する有権者の意識をオンラインで調査をやって分析するということを取り組んでいます。
603540	612540	日本国民が意外と立憲意識というものが相当程度共有されていないのではないかという技術も提出されていますが、この点についてはいかがでしょうか?
612540	621540	そうですね。従来、憲法の問題というと、憲法改善、賛成か反対かという面での意見がよく分析されてきたんですけれども、
622540	629540	私としては、それより以前の問題として、憲法の役割みたいなものを有権者は、まずどれくらい理解して、
629540	638540	それに、理憲主義という原理にコミット仕事をしているのかみたいな、そういう根本的な問題を問うといいのではないかと思って、
639540	653540	調査をやっているんですけれども、比較的憲法の役割について、よくあまり理解していないかと思われる有権者も少なかずいるというのが現実かと思います。
653540	664540	その階層さんが発表された論文の中身というのは、相当先生士になる受け取られて、多くの方が、場合によっては憲法の範囲をこうやって政治が行っていいということに賛同する方がそういると、
665540	674540	だから日本では実験主義そのものが根付いていないので、憲法の中身の議論は大事かもしれないけれども、憲法って何という議論も大事だなということはすごく感じさせられました。
