start	end	text
30000	32000	新型エリアプロジェクト
40080	41920	時刻は午後6時になりました
41960	43140	こんばんはHogiehikeです
43220	45180	こんばんは 浪都平兄です
45180	46140	Hogiehikes 없ね resolute
46280	48060	今日も 宜しくお願いします
48120	49020	祭間 サステムは?
49020	50120	早速ですが
50120	51360	手持せの情報を  Executive
51720	55040	專行隊の理 tough ・ bey
55180	57920	松戸駅で発生した人進事故のため
57920	62700	長川駅と鶏出駅の間で 運転を見合わせています
62700	70520	この駅郊でJR上番線各駅停車も 駅駅と浴壊駅の間で運転を見合わせていますので
70520	75120	ちょうどねお帰りの時間帯だったりしますので ご理由の方はご注意ください
75120	77560	一気に気温が昨日強度と下がりまして
77560	80120	素晴らしい地方を吹いたと単純
80120	82520	ヒルアの太陽が出ていたので 暖かかったやるという方も
82520	83800	いらっしゃると思うんですけれども
83800	86400	ここからまたひどけたになって いくというところもありますから
86400	89000	太陽ですね 天気の情報はですね
89000	91560	また後で池田素彩花さんから 届いておりますので
91560	93080	お知らせしますね
93080	96320	今ね深刻な長袖不足に落ちておりまして
96320	97120	チキさんが?
97120	98120	うん私は
98120	99120	おぉ?
99120	100120	分かりませんから
100120	101120	手元に無い
101120	102120	手元に無い
102120	104840	あとコロマ外とかまだだしみたいな
104840	106800	いろいろな事情があって
106800	109240	事情って何長袖かなんですけど
109240	112720	気温の事情に合わせていく感じには ならない
112720	117360	少し寒くなればトレーナーと 暖かいインナーでいけるじゃないですか
117360	122000	ちょうど今見せる長袖ぐらいの感じが 質になってくるじゃないですか
122000	123000	確かにね
123000	124000	そこがないんではね
124000	127440	ちょうどこの時期泡るのって難しいですよね
127440	128440	難しいですね
128440	131240	いろいろな気候の変化があったりしますけれども
131240	134240	太陽調節皆さんしっかりしていると 可愛いってますから
134240	136240	うるおい対策もぜひ
136240	137240	そうですね
137240	140600	こうしたような知見を把握していく でも科学の力は大事なんですけれども
140600	142400	今日は科学についての特集を
142400	144400	メインセッションで用意させて ください
144400	148400	国立科学博物館の監聴シノダケンジさんを 迎えしてお送りします
148400	151800	ではこの後最新のニュースをお伝えする デリーニューセッションです
161320	165320	自社の製品が思うように広まらない SNSを活用した企画を
165320	167760	立てたいとお悩みのあなた
167760	172360	TVSラジオでは音声コンペンツを活用した ポッドキャストやSNSなど
172360	175680	さまざまな企画であなたのニーズに きっちりを応え
175680	177840	資料は無料でダウンロードできます
177840	180640	TVSラジオ営業サイトで検索
182560	186760	この時間は毎日新聞社
186760	189560	日本財団の提供でお送りします
198760	202760	ここからは最新のニュースをお送りする デリーニューセッション
202760	205760	まずはこちらのニュースからです
205760	208760	強い心理的負担
208760	212760	宝塚家劇団の女性死亡で記者会見
212760	217760	宝塚家劇団の劇団員の女性が 救出された
217760	221760	宝塚家劇団の女性が救出された
221760	225760	宝塚家劇団の女性が救出された
225760	229760	宝塚家劇団の女性が救出した問題で
229760	233760	宝塚家劇団はきょう記者会見を開き
233760	238760	外部の弁護士らのチームによる調査結果を 公表しました
238760	243760	報告書では死亡した劇団員に対する ハラスメントは
243760	246760	確認できなかったとした一方
246760	249760	精神障害を発病させる恐れのある
249760	253760	強い心理的負担がかかっていた可能性が
253760	256760	決定できないと指摘しています
256760	261760	会見では家劇団の小川県市理事長は
261760	265760	大切なご家族の命を守ることができなかったことを
265760	269760	心よりおはびしますと遺族に謝罪
269760	275760	12月1日付で隕石人員をすることを表明しました
275760	278760	女性の遺族側は
278760	282760	遺族労働とパワハラが原因の自殺だとしていました
282760	286760	遺族の代理人弁護士は今月10日記者会見を開き
286760	290760	睡眠が1日3時間しか取れない過酷な業務実態や
290760	294760	上級生の望元などを指摘し
294760	298760	家劇団と運営する半球伝説に謝罪と保証を求めました
298760	302760	宝塚家劇団の女性が死亡した問題をめぐって
302760	305760	きょう宝塚家記者会見を開き
305760	309760	こちらについて宝塚の元劇団院で
309760	313760	LGPTアクテビストの東小雪さんにお話しを伺います
313760	316760	東さんこんばんは
316760	320760	こんばんはどうぞよろしくお願いします
320760	324760	今回の宝塚家劇団側の記者会見について
324760	328760	東さんはどのように受け止めていらっしゃいますか
328760	332760	私も会見を拝見したんですけれども
332760	335760	本当にその命が一人後輩が亡くなってしまった
335760	338760	私も本当に悲しく思っているんですけれども
338760	341760	それに対して遺族の方の訴えを私も拝贖して
341760	344760	本当に辛い気持ちで取りました
344760	347760	今日の会見を慎重に守っていましたけれども
347760	349760	不十分と言わざるを得ないですし
349760	351760	これだけのものしか出てこないのか
351760	354760	暴力の引人が続いていくのかと思うと
354760	356760	後輩は亡くなっていることもあって
356760	358760	本当にやりきれない思いでおります
358760	360760	東さんが劇団員だった頃というのは
360760	362760	今から何年前になるんでしょうか
362760	364760	17年前に卒業しているようなので
364760	367760	ここの部分は確かに変わっているのではないかと
367760	369760	私も思うんですけれども
369760	372760	それでも暴力が連連と続いてきたことの結果で
372760	375760	あるんだなと思うとお願いたいです
375760	378760	当時の例えば劇団員の一日のスケジュールというのは
378760	380760	どういうふうになっていたんでしょうか
380760	382760	それがすごく難しいんですよね
382760	384760	一般の企業の労働問題などと
384760	387760	ここはちょっと難しい違うところかなと思うんですけれども
387760	390760	9時から5時まであと暴行というような
390760	393760	そのような概念がまるで当てはまりません
393760	395760	稽古期間中と公園期間中
395760	399760	新人公園前などでまた変わってくると思うんですけれども
399760	402760	本当に朝から晩まで長なく
402760	404760	そのような感じで遺族側の弁護士さんが
404760	406760	スケジュールを出して一日に
406760	409760	3時間程度しか眠れない日が続いたとありましたけれども
409760	412760	本当に当りとしか言い方がなく
412760	416760	公園の稽古のほか前後に
416760	418760	稽古生だけの稽古があったり
418760	420760	それは自主稽古とか自主的な
420760	422760	何かというものではないですし
422760	424760	芯や粮に変えたりですとか
424760	426760	その後も集まってお稽古が
426760	428760	召集されたりですとか
428760	431760	もっと医学さんは舞台で使うアクセサリーを
431760	433760	本当に寝ないで用手して
433760	436760	手作りしていらっしゃったりするのも見ておりますし
436760	438760	そうした電灯 鍵書きの電灯が
438760	441760	今でも続いていると思います
441760	443760	それだけ上級生と稽古生の
443760	445760	関わり方というのはいかがでしょうか
445760	447760	これは本当に独特なもので
447760	451760	私自身 稽古正しく挨拶をしたり
451760	453760	マナを守って接したりということは
453760	455760	もちろん必要だと思うんですけれども
455760	457760	そういうことではないんですよね
457760	459760	稽古を使ってであっても
459760	462760	稽古正しくしてもお話しできるような
462760	465760	そういう一般的な厳しい
465760	467760	上級関係では全くなくて
467760	470760	電子ゲームということもありましたけれども
470760	473760	ご注意というようなものが
473760	475760	7年生から6年生
475760	477760	6年生から5年生
477760	479760	5年生から4年生とずーっと降りてくる
479760	481760	降りてくる間楽屋などでも
481760	484760	一宿して待っていなければいけなくて
484760	486760	でまた1年生が2年生に上げる
486760	488760	2年生が3年生
488760	490760	3年生が4年生にというような
490760	492760	楽屋の中でそういうことがあって
492760	494760	その上げ下ろしが行われている間
494760	497760	何もできなくて固まっているしかないです
497760	500760	オケションの手も止めなければならなかったり
500760	502760	そうしたことがあって
502760	504760	また呼び出されて防げを図れる
504760	506760	というようなこともあって
506760	508760	何が厳しい上下関係というものが
508760	510760	何をさせているのか
510760	513760	明確にしてほしいと思っています
513760	515760	また激大居屋の学園にいる方の
515760	517760	例えば雇用の位置づけであるとか
517760	518760	契約の位置づけ
518760	520760	あるいは保障などはどうなんでしょうか
520760	524760	私も18歳、19歳で激大に入っているんですけれども
524760	527760	あなたたちは今日からプロなんだからという
527760	530760	象徴的なプロ意識というのは
530760	532760	叩き込まれるんですけれども
532760	534760	例えば手取りとかクメンであるとか
534760	536760	サブ力協定であるとか
536760	538760	そうしたことは全くわからない
538760	540760	自分が正社員になったのか
540760	544760	何の雇用契約なのかということが
544760	545760	教えてもらえないでし
545760	548760	中学卒業で音楽学校に入って2年間
548760	551760	学校に行って激大に入る形もいるので
551760	554760	本当には深い子たち、生徒たちなんですよね
554760	556760	そうすると自分に
556760	558760	どのような労働者の権利が
558760	560760	あるのか労働形態なのか
560760	562760	本当にわからないですし
562760	564760	またパワハラを受けてもいけない
564760	566760	パワハラをしてもいけないということも
566760	568760	特に何か研修があったりするが
568760	570760	ここに全くないので
570760	574760	私自身なんか半球のサインなのか
574760	576760	何なのかちょっと
576760	578760	ぼんやりさまはさっさと出たり
578760	580760	立った目にお稽古に証人をする
580760	582760	というような状況ですよね
582760	584760	7年目からタレント契約になるというのを
584760	586760	風におわさびしています
586760	588760	なるほど
588760	590760	これ実際にそうした上下関係や
590760	592760	ハラスメントとされるような声が
592760	594760	待ちこちで存在する当時だったわけですけれども
594760	596760	これに対して
596760	598760	半球であるとか過劇団の激大責任者などが
598760	600760	介入したり改善したりという動きは
600760	602760	当時はあったんでしょうか
602760	604760	全くありませんし
604760	606760	私の生徒として
606760	608760	そういったことが可能であるとか
608760	610760	望むとか相談をするとか
610760	612760	そういった発想が意識ない
612760	614760	ありませんでした
614760	616760	それに対しても
616760	618760	いいことなんだという発想さえ
618760	620760	持てなかったという声ですね
620760	622760	今回
622760	624760	いじめやハラスメントは確認できなかった
624760	626760	一方で
626760	628760	強い親的負荷がかかっていた
628760	630760	というような報告書になっていました
630760	632760	こちらの調査
632760	634760	あるいは報告書のあり方について
634760	636760	お伺いでしょうか
636760	638760	これ全くよくわからないんですけれども
638760	640760	ひとつひとつの防衛が
640760	642760	認められなかったけれども
642760	644760	詰め重なって
644760	646760	親的負荷があった
646760	648760	そう言っているんですかね
648760	650760	私はこれはもう
650760	652760	全然理解ができない
652760	654760	じゃあ上級生からの冒険はあったのか
654760	656760	なかったのか
656760	658760	本当に理解しなさい
658760	660760	親的負荷は認めたわけですよね
660760	662760	何を言ってるのかわからない
662760	664760	というふうに思いました
664760	666760	親的負荷というふうに表現をすると
666760	668760	あくまで視観的なものを
668760	670760	だというふうにしているのか
670760	672760	今回の事例以外の広い経験など
672760	674760	しっかりと把握をしていくのか
674760	676760	こういった調査のあり方によって
676760	678760	何が発覚するのかは変わってきます
678760	680760	この調査のやり方については
680760	682760	ひかすなにかかでしょうか
682760	684760	それは私は調査のやり方自体が
684760	686760	いじめた側といじめられた側がいる時に
686760	688760	いじめた側と一緒に
688760	690760	いじめはありましたかと聞いて
690760	692760	本当のことが出てくると思われますか
692760	694760	最初から調査のやり方が
694760	696760	全く理解できないですし
696760	698760	激弾側に被害にあっている人たちが
698760	700760	正直な話をできる環境には
700760	702760	ないというふうに思いますか
702760	704760	なるほど
704760	706760	今後の宝塚駅機関の対応について
706760	708760	必要なことは何だと感じでしょうか
708760	710760	最後に
710760	712760	村上選人が
712760	714760	会見の中で
714760	716760	宝塚駅機を全く知らない人が
716760	718760	入ってもらうのを考えないといけない
718760	720760	これだけ積み上げてきたものがあるから
720760	722760	こそ誇りをもっとお客様に
722760	724760	示していきたい
724760	726760	未来が変わっていくこともあるから
726760	728760	していくかを考えていく必要がある
728760	730760	という発言があったんですね
730760	732760	私はパワーハラスメント
732760	734760	暴力と
734760	736760	リンクスできることなど
736760	738760	何もないというふうに思っているので
738760	740760	本当に
740760	742760	一人の命が失われたということを
742760	744760	本当に重く考えて
744760	746760	全てのことをこれまであった暴力
746760	748760	パワーハラスメント
748760	750760	長時間労働
750760	752760	いじめ全てをつまりらかにして
752760	754760	今公演を
754760	756760	あったかのように
756760	758760	10周年このまま行っていくのは
758760	760760	本当に
760760	762760	良くないことだと思っています
762760	764760	まずは具体的な改善
764760	766760	そのための実態調査より適切な仕方で
766760	768760	広く行い
768760	770760	そして具体的なハラスメントの認定
770760	772760	それを改善していくこと
772760	774760	これらが一つ一つ必要だということですか
774760	776760	本当にそう思います
776760	778760	ただ劇団に今の状況
778760	780760	今回の件だけ見ていても
780760	782760	それが望めるとはとても思えないので
782760	784760	そうしている企業があるんですね
784760	786760	なので
786760	788760	人権侵害が備われていて
788760	790760	可能切殺がある過激団
790760	792760	に対して
792760	794760	スポンサードをするということも
794760	796760	コンプライザース上どうなのか
796760	798760	人権上どうなのか考えてほしいと
798760	800760	企業に対しても求めたいと思います
800760	802760	僕もしっかり言っていきたいと思います
802760	804760	なるほど
804760	806760	現在のそうしたハラスメントだけなのかって
806760	808760	過去のものなどについても
808760	810760	振り返っていろいろな検証も必要かと思いますが
810760	812760	その通りです
812760	814760	私もそうしてほしいと望むところでは
814760	816760	あるんですけども
816760	818760	今回の冒険に関しても
818760	820760	言った言わない
820760	822760	全分でしかないというふうに
822760	824760	会見で言われていたので
824760	826760	私が訴えていること
826760	828760	録音などもありませんし
828760	830760	とても信じてもらえると思っていないですし
830760	832760	本当に
834760	836760	宝塚の大臣も誰も何も言わない
836760	838760	ほとんど何も言わない
838760	840760	この中で
840760	842760	つまびらかにしていくことは
842760	844760	本当にハードルが高いことだな
844760	846760	と感じて
846760	848760	本当に絶望的な気持ちでいます
848760	850760	だからこそ
850760	852760	それぞれの方々に
852760	854760	例えば特命とそれから安全性を保証した上で
854760	856760	具体的に目撃したものや体験したこと
856760	858760	こうやってものを積み重ねてほしいですね
858760	860760	そうですね
860760	862760	そう思います
862760	864760	それから最後に被害を受けて
864760	866760	証言をしたり告白をしたりする人を
866760	868760	死亡中傷が
868760	870760	広がっていて私はそれも
870760	872760	私自身も辛いですし
872760	874760	他の方が命を落としていくのも
874760	876760	見るのも本当に辛いですし
876760	878760	宝塚の県に関しても証言できる人が
878760	880760	証言したら
880760	882760	告白したらこんな目に合うんだって
882760	884760	なってしまうので
884760	886760	そういうインターネット上の被害中傷も
886760	888760	本当にやめていただきたいと思っています
888760	890760	これ他の県でもそうですが
890760	892760	二次課外などがあることによって問題の発覚を
892760	894760	さらに抑えつけてしまう
894760	896760	でしかないですもんね
896760	898760	本当にそう思います
898760	900760	おかえりました東嶋さんありがとうございました
900760	902760	どうもありがとうございました
902760	904760	宝塚加劇団の元劇団院で
904760	906760	LGBTアクテビストの東小池さんに
906760	908760	お話をお伺いしました
908760	910760	ではここで案内です
910760	912760	相談窓口ご案内いたします
912760	914760	まずは心の健康相談
914760	916760	統一ダイヤルです
916760	918760	全国どこからでも共通の
918760	920760	電話番号に電話をすれば
920760	922760	電話をかけた所在地の
922760	924760	公的な相談期間に
924760	926760	接続されます
926760	928760	電話番号を申し上げます
942760	944760	続いて寄り添いホットラインです
944760	946760	24時間
946760	948760	誰でも利用できる
948760	950760	悩み相談窓口で
950760	952760	外国語の対応も
952760	954760	しています
954760	956760	では番号申し上げます
968760	970760	電話のほかチャットや
970760	972760	SNSによる相談も可能です
972760	974760	そしてチャイルドラインです
974760	976760	基本的に
976760	978760	18歳までの方で
978760	980760	番号申し上げます
992760	994760	毎日午後4時から午後9時までの
994760	996760	対応となっていますし
996760	998760	チャットで相談できる日も
998760	1000760	あります
1008760	1010760	毎日新聞はコミュニケーションの
1010760	1012760	プロになる
1012760	1014760	伝えることで人と人をつなぎ
1014760	1016760	社会の在り方や人々の暮らしを
1016760	1018760	前向きに変えていく
1018760	1020760	コミュニケーターカンパニーへ
1020760	1022760	毎日新聞
1022760	1024760	人は支え合って生きていく
1024760	1026760	みんながみんなを支える社会を
1026760	1028760	日本財団は目指しています
1028760	1030760	困難を抱える子どもたちを
1030760	1032760	はじめ障害のある方への
1032760	1034760	支援や災害復興支援
1034760	1036760	誰かが
1036760	1038760	誰かのためにあなたにも
1038760	1040760	私にもできることがあるから
1040760	1042760	日本財団です
1044760	1046760	この時間は
1046760	1048760	毎日新聞社
1048760	1050760	日本財団の提供で
1050760	1052760	お送りしました
1060760	1062760	時刻は6時17分
1062760	1064760	ここでTVスラジオ交通情報
1064760	1066760	天気予報です
1066760	1068760	警視庁からいじまじゅんさんお願いします
