start	end	text
0	2000	2. ファイナルプロベンツ
2000	4000	2. ファイナルプロベンツ
4000	6000	3. ファイナルプロベンツ
6000	8000	4. ファイナルプロベンツ
8000	10000	3. ファイナルプロベンツ
10000	12000	4. ファイナルプロベンツ
12000	14000	4. ファイナルプロベンツ
14000	16000	4. ファイナルプロベンツ
16000	18000	4. ファイナルプロベンツ
18000	20000	4. ファイナルプロベンツ
20000	22000	4. ファイナルプロベンツ
22000	24000	4. ファイナルプロベンツ
24000	26000	4. ファイナルプロベンツ
26000	28000	4. ファイナルプロベンツ
28000	30000	4. ファイナルプロベンツ
30000	32000	4. ファイナルプロベンツ
32000	34000	4. ファイナルプロベンツ
34000	36000	4. ファイナルプロベンツ
36000	38000	4. ファイナルプロベンツ
38000	40000	4. ファイナルプロベンツ
40000	42000	4. ファイナルプロベンツ
42000	44000	4. ファイナルプロベンツ
44000	46000	4. ファイナルプロベンツ
46000	48000	4. ファイナルプロベンツ
48000	50000	4. ファイナルプロベンツ
50000	52000	4. ファイナルプロベンツ
52000	54000	4. ファイナルプロベンツ
54000	56000	4. ファイナルプロベンツ
56000	58000	4. ファイナルプロベンツ
58000	60000	4. ファイナルプロベンツ
60000	62000	4. ファイナルプロベンツ
62000	64000	4. ファイナルプロベンツ
64000	68000	それではここまでに入ってきているニュースまとめてお伝えしましょう
94000	98000	国民の理解は得られないなどの声があいつに
98000	102000	自民党の高木国体委員長は
102000	106000	自民党としても何らかの対応をしたいとしています
110000	114000	立憲民主党のいずみけんた代表はきょう国会内で会見し
114000	118000	5年で政権交代を実現するとした自身の発言に
118000	122000	党内から批判が出ていることについて
122000	126000	理想論は間違いなく
126000	130000	次の総選挙で政権交代だと述べました
132000	136000	その上で現在の公認候補者数を踏まえると
136000	140000	今すぐできるとは言えないと釈明しました
142000	146000	イスラエルのガランと国防省は地上部隊が
146000	150000	パレッシュな自治区ガザシの中心部に入ったと明らかにしました
150000	154000	こうした中アメリカメリアは
154000	158000	売連大統領がネタニア府首相との電話会談で
158000	162000	人事地の解放を実現するために
162000	166000	3日間の戦闘停止を提案したと報じました
166000	170000	しかしネタニア府首相は応じなかったということです
172000	176000	東京都内で開かれていたG7主要7カ国の
176000	180000	外省会合は8日2日間の協議を終えて
180000	184000	閉幕しました
184000	188000	共同声明ではガザへの人道支援を実施するため
188000	192000	イスラエル軍とイスラム組織ハマスの戦闘の
192000	196000	人道的停止を指示することが盛り込まれました
196000	200000	また声明ではロシアのプーチン政権から
200000	204000	信仰を受けるウクライナへの支援継続も
204000	208000	対応しています
208000	212000	看保事業主とプノンペンを拠点に
212000	216000	特殊詐欺をしていたと見られる日本人
216000	220000	25人が間もなく日本に移送されます
220000	224000	警察は飛行機内で逮捕する方針です
224000	228000	この25人はことし8月頃
228000	232000	プノンペンのアパートから北海道に住む
232000	236000	東東を騙し取るなどした疑いが持たれています
236000	240000	警察はこのグループによる詐欺の被害額は
240000	244000	少なくとも数億円に登ると見ています
244000	248000	おしまいに
248000	252000	ジャニー北川市による性課外問題をめぐり
252000	256000	評論下の尾岩敷さんが所長の一般社南法人
256000	260000	社会調査支援機構チキラボが
260000	264000	不十分だとして各局を横断した調査をするよう
264000	268000	民法連などに要望することを明らかにしました
268000	272000	また今回のような権威性を使ったハラスメントなどは
